Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long,Stop_Signs,Paving_historical,Paving_future,Bus_stop,Collisions_Future,Collisions_Historical,RTTYP_I,RTTYP_M,RTTYP_O,RTTYP_S,RTTYP_U
6032,-122.45516,37.76517813,-122.4540199,37.76427453,37.764726,-122.45459,2.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
6078,-122.45516,37.72361229,-122.4540199,37.72270868,37.72316,-122.45459,0.0,0.0,0.0,1.0,3.0,4.0,0,1,0,0,0
6090,-122.45516,37.71276903,-122.4540199,37.71186542,37.712317,-122.45459,2.0,0.0,0.0,0.0,2.0,2.0,0,1,0,0,0
6092,-122.45516,37.71096182,-122.4540199,37.71005821,37.71051,-122.45459,3.0,0.0,0.0,1.0,7.0,9.0,0,1,0,0,0
6122,-122.4540199,37.78776826,-122.4528797,37.78686466,37.787316,-122.45345,4.0,0.0,3.0,0.0,1.0,1.0,0,1,0,0,0
6124,-122.4540199,37.78596105,-122.4528797,37.78505745,37.785509,-122.45345,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6128,-122.4540199,37.78234663,-122.4528797,37.78144303,37.781895,-122.45345,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
6133,-122.4540199,37.77782861,-122.4528797,37.776925,37.777377,-122.45345,0.0,0.0,0.0,1.0,1.0,4.0,0,1,0,0,0
6135,-122.4540199,37.77602139,-122.4528797,37.77511779,37.77557,-122.45345,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6140,-122.4540199,37.77150337,-122.4528797,37.77059976,37.771052,-122.45345,0.0,0.0,0.0,1.0,9.0,11.0,0,1,0,0,0
6141,-122.4540199,37.77059976,-122.4528797,37.76969616,37.770148,-122.45345,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
6142,-122.4540199,37.76969616,-122.4528797,37.76879255,37.769244,-122.45345,0.0,0.0,0.0,1.0,2.0,4.0,0,1,0,0,0
6145,-122.4540199,37.76698534,-122.4528797,37.76608174,37.766534,-122.45345,0.0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,0
6147,-122.4540199,37.76517813,-122.4528797,37.76427453,37.764726,-122.45345,1.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
6169,-122.4540199,37.74529882,-122.4528797,37.74439521,37.744847,-122.45345,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6184,-122.4540199,37.73174474,-122.4528797,37.73084113,37.731293,-122.45345,5.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
6185,-122.4540199,37.73084113,-122.4528797,37.72993753,37.730389,-122.45345,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6193,-122.4540199,37.72361229,-122.4528797,37.72270868,37.72316,-122.45345,1.0,0.0,0.0,1.0,1.0,3.0,0,1,0,0,0
6204,-122.4540199,37.71367263,-122.4528797,37.71276903,37.713221,-122.45345,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6208,-122.4540199,37.71005821,-122.4528797,37.70915461,37.709606,-122.45345,3.0,0.0,0.0,0.0,1.0,3.0,0,1,0,0,0
6238,-122.4528797,37.78686466,-122.4517396,37.78596105,37.786413,-122.45231,0.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6251,-122.4528797,37.77511779,-122.4517396,37.77421418,37.774666,-122.45231,0.0,0.0,3.0,2.0,1.0,0.0,0,1,0,0,0
6254,-122.4528797,37.77240697,-122.4517396,37.77150337,37.771955,-122.45231,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
6255,-122.4528797,37.77150337,-122.4517396,37.77059976,37.771052,-122.45231,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
6261,-122.4528797,37.76608174,-122.4517396,37.76517813,37.76563,-122.45231,0.0,0.0,0.0,1.0,1.0,3.0,0,1,0,0,0
6308,-122.4528797,37.72361229,-122.4517396,37.72270868,37.72316,-122.45231,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
6315,-122.4528797,37.71728705,-122.4517396,37.71638345,37.716835,-122.45231,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6320,-122.4528797,37.71276903,-122.4517396,37.71186542,37.712317,-122.45231,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
6324,-122.4528797,37.70915461,-122.4517396,37.708251,37.708703,-122.45231,0.0,0.0,0.0,1.0,3.0,2.0,0,1,0,0,0
6350,-122.4517396,37.78957547,-122.4505995,37.78867187,37.789124,-122.45117,4.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
6359,-122.4517396,37.78144303,-122.4505995,37.78053942,37.780991,-122.45117,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6367,-122.4517396,37.77421418,-122.4505995,37.77331058,37.773762,-122.45117,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6370,-122.4517396,37.77150337,-122.4505995,37.77059976,37.771052,-122.45117,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
6398,-122.4517396,37.74620242,-122.4505995,37.74529882,37.745751,-122.45117,1.0,0.0,0.0,0.0,6.0,3.0,0,1,0,0,0
6400,-122.4517396,37.74439521,-122.4505995,37.74349161,37.743943,-122.45117,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6401,-122.4517396,37.74349161,-122.4505995,37.742588,37.74304,-122.45117,3.0,0.0,0.0,3.0,1.0,0.0,0,1,0,0,0
6414,-122.4517396,37.73174474,-122.4505995,37.73084113,37.731293,-122.45117,0.0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,0
6416,-122.4517396,37.72993753,-122.4505995,37.72903392,37.729486,-122.45117,6.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6423,-122.4517396,37.72361229,-122.4505995,37.72270868,37.72316,-122.45117,0.0,0.0,0.0,2.0,4.0,2.0,0,1,0,0,0
6433,-122.4517396,37.71457624,-122.4505995,37.71367263,37.714124,-122.45117,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6467,-122.4505995,37.78776826,-122.4494594,37.78686466,37.787316,-122.450029,4.0,0.0,3.0,1.0,1.0,0.0,0,1,0,0,0
6478,-122.4505995,37.77782861,-122.4494594,37.776925,37.777377,-122.450029,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6487,-122.4505995,37.76969616,-122.4494594,37.76879255,37.769244,-122.450029,1.0,1.0,6.0,0.0,1.0,0.0,0,1,0,0,0
6490,-122.4505995,37.76698534,-122.4494594,37.76608174,37.766534,-122.450029,4.0,0.0,0.0,1.0,2.0,3.0,0,1,0,0,0
6538,-122.4505995,37.72361229,-122.4494594,37.72270868,37.72316,-122.450029,0.0,0.0,0.0,1.0,1.0,4.0,0,1,0,0,0
6539,-122.4505995,37.72270868,-122.4494594,37.72180508,37.722257,-122.450029,0.0,0.0,0.0,3.0,4.0,2.0,0,1,0,0,0
6546,-122.4505995,37.71638345,-122.4494594,37.71547984,37.715932,-122.450029,3.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
6553,-122.4505995,37.71005821,-122.4494594,37.70915461,37.709606,-122.450029,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
6562,-122.4494594,37.80584037,-122.4483193,37.80493676,37.805389,-122.448889,3.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
6599,-122.4494594,37.77240697,-122.4483193,37.77150337,37.771955,-122.448889,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6601,-122.4494594,37.77059976,-122.4483193,37.76969616,37.770148,-122.448889,4.0,2.0,1.0,2.0,1.0,3.0,0,1,0,0,0
6609,-122.4494594,37.76337092,-122.4483193,37.76246732,37.762919,-122.448889,6.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
6613,-122.4494594,37.7597565,-122.4483193,37.75885289,37.759305,-122.448889,4.0,3.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6627,-122.4494594,37.74710603,-122.4483193,37.74620242,37.746654,-122.448889,0.0,2.0,0.0,0.0,2.0,0.0,0,1,0,0,0
6644,-122.4494594,37.73174474,-122.4483193,37.73084113,37.731293,-122.448889,0.0,0.0,0.0,3.0,1.0,3.0,0,1,0,0,0
6655,-122.4494594,37.72180508,-122.4483193,37.72090147,37.721353,-122.448889,1.0,0.0,0.0,1.0,7.0,2.0,0,1,0,0,0
6663,-122.4494594,37.71457624,-122.4483193,37.71367263,37.714124,-122.448889,1.0,0.0,0.0,0.0,3.0,2.0,0,1,0,0,0
6677,-122.4483193,37.80584037,-122.4471792,37.80493676,37.805389,-122.447749,3.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
6678,-122.4483193,37.80493676,-122.4471792,37.80403316,37.804485,-122.447749,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6693,-122.4483193,37.79138268,-122.4471792,37.79047908,37.790931,-122.447749,4.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
6701,-122.4483193,37.78415384,-122.4471792,37.78325024,37.783702,-122.447749,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6702,-122.4483193,37.78325024,-122.4471792,37.78234663,37.782798,-122.447749,1.0,0.0,0.0,0.0,4.0,3.0,0,1,0,0,0
6704,-122.4483193,37.78144303,-122.4471792,37.78053942,37.780991,-122.447749,0.0,0.0,0.0,0.0,4.0,3.0,0,1,0,0,0
6705,-122.4483193,37.78053942,-122.4471792,37.77963582,37.780088,-122.447749,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
6707,-122.4483193,37.77873221,-122.4471792,37.77782861,37.77828,-122.447749,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
6719,-122.4483193,37.76788895,-122.4471792,37.76698534,37.767437,-122.447749,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6722,-122.4483193,37.76517813,-122.4471792,37.76427453,37.764726,-122.447749,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6742,-122.4483193,37.74710603,-122.4471792,37.74620242,37.746654,-122.447749,2.0,3.0,0.0,2.0,1.0,3.0,0,1,0,0,0
6747,-122.4483193,37.742588,-122.4471792,37.74168439,37.742136,-122.447749,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6768,-122.4483193,37.72361229,-122.4471792,37.72270868,37.72316,-122.447749,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
6770,-122.4483193,37.72180508,-122.4471792,37.72090147,37.721353,-122.447749,0.0,0.0,0.0,1.0,6.0,6.0,0,1,0,0,0
6777,-122.4483193,37.71547984,-122.4471792,37.71457624,37.715028,-122.447749,2.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
6796,-122.4471792,37.80222595,-122.446039,37.80132234,37.801774,-122.446609,2.0,5.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6798,-122.4471792,37.80041874,-122.446039,37.79951513,37.799967,-122.446609,1.0,1.0,0.0,1.0,7.0,3.0,0,1,0,0,0
6810,-122.4471792,37.78957547,-122.446039,37.78867187,37.789124,-122.446609,4.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
6811,-122.4471792,37.78867187,-122.446039,37.78776826,37.78822,-122.446609,0.0,0.0,2.0,0.0,2.0,0.0,0,1,0,0,0
6812,-122.4471792,37.78776826,-122.446039,37.78686466,37.787316,-122.446609,0.0,0.0,0.0,4.0,5.0,1.0,0,1,0,0,0
6813,-122.4471792,37.78686466,-122.446039,37.78596105,37.786413,-122.446609,0.0,0.0,0.0,0.0,4.0,4.0,0,1,0,0,0
6814,-122.4471792,37.78596105,-122.446039,37.78505745,37.785509,-122.446609,0.0,0.0,0.0,0.0,5.0,3.0,0,1,0,0,0
6822,-122.4471792,37.77873221,-122.446039,37.77782861,37.77828,-122.446609,0.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
6823,-122.4471792,37.77782861,-122.446039,37.776925,37.777377,-122.446609,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
6825,-122.4471792,37.77602139,-122.446039,37.77511779,37.77557,-122.446609,0.0,0.0,1.0,4.0,4.0,5.0,0,1,0,0,0
6827,-122.4471792,37.77421418,-122.446039,37.77331058,37.773762,-122.446609,0.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
6840,-122.4471792,37.76246732,-122.446039,37.76156371,37.762016,-122.446609,0.0,1.0,0.0,1.0,3.0,1.0,0,1,0,0,0
6877,-122.4471792,37.72903392,-122.446039,37.72813032,37.728582,-122.446609,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6886,-122.4471792,37.72090147,-122.446039,37.71999787,37.72045,-122.446609,0.0,0.0,0.0,8.0,6.0,9.0,0,1,0,0,0
6896,-122.4471792,37.71186542,-122.446039,37.71096182,37.711414,-122.446609,3.0,0.0,0.0,3.0,1.0,2.0,0,1,0,0,0
6910,-122.446039,37.80312955,-122.4448989,37.80222595,37.802678,-122.445469,4.0,0.0,0.0,1.0,2.0,0.0,0,1,0,0,0
6913,-122.446039,37.80041874,-122.4448989,37.79951513,37.799967,-122.445469,0.0,1.0,0.0,0.0,1.0,4.0,0,1,0,0,0
6925,-122.446039,37.78957547,-122.4448989,37.78867187,37.789124,-122.445469,4.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
6927,-122.446039,37.78776826,-122.4448989,37.78686466,37.787316,-122.445469,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6931,-122.446039,37.78415384,-122.4448989,37.78325024,37.783702,-122.445469,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
6932,-122.446039,37.78325024,-122.4448989,37.78234663,37.782798,-122.445469,4.0,0.0,4.0,2.0,3.0,1.0,0,1,0,0,0
6943,-122.446039,37.77331058,-122.4448989,37.77240697,37.772859,-122.445469,0.0,0.0,0.0,0.0,6.0,7.0,0,1,0,0,0
6944,-122.446039,37.77240697,-122.4448989,37.77150337,37.771955,-122.445469,0.0,0.0,0.0,2.0,2.0,8.0,0,1,0,0,0
6945,-122.446039,37.77150337,-122.4448989,37.77059976,37.771052,-122.445469,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
6946,-122.446039,37.77059976,-122.4448989,37.76969616,37.770148,-122.445469,0.0,1.0,2.0,5.0,5.0,2.0,0,1,0,0,0
6955,-122.446039,37.76246732,-122.4448989,37.76156371,37.762016,-122.445469,4.0,0.0,0.0,2.0,3.0,1.0,0,1,0,0,0
6959,-122.446039,37.75885289,-122.4448989,37.75794929,37.758401,-122.445469,4.0,3.0,0.0,3.0,1.0,0.0,0,1,0,0,0
6999,-122.446039,37.72270868,-122.4448989,37.72180508,37.722257,-122.445469,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
7000,-122.446039,37.72180508,-122.4448989,37.72090147,37.721353,-122.445469,1.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
7001,-122.446039,37.72090147,-122.4448989,37.71999787,37.72045,-122.445469,0.0,0.0,0.0,0.0,1.0,3.0,0,1,0,0,0
7004,-122.446039,37.71819066,-122.4448989,37.71728705,37.717739,-122.445469,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7007,-122.446039,37.71547984,-122.4448989,37.71457624,37.715028,-122.445469,1.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
7009,-122.446039,37.71367263,-122.4448989,37.71276903,37.713221,-122.445469,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7022,-122.4448989,37.80584037,-122.4437588,37.80493676,37.805389,-122.444329,3.0,0.0,1.0,0.0,2.0,1.0,0,1,0,0,0
7029,-122.4448989,37.79951513,-122.4437588,37.79861153,37.799063,-122.444329,0.0,0.0,0.0,0.0,4.0,5.0,0,1,0,0,0
7037,-122.4448989,37.79228629,-122.4437588,37.79138268,37.791834,-122.444329,4.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7040,-122.4448989,37.78957547,-122.4437588,37.78867187,37.789124,-122.444329,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7045,-122.4448989,37.78505745,-122.4437588,37.78415384,37.784606,-122.444329,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7047,-122.4448989,37.78325024,-122.4437588,37.78234663,37.782798,-122.444329,2.0,0.0,4.0,0.0,1.0,4.0,0,1,0,0,0
7059,-122.4448989,37.77240697,-122.4437588,37.77150337,37.771955,-122.444329,0.0,0.0,1.0,0.0,4.0,0.0,0,1,0,0,0
7064,-122.4448989,37.76788895,-122.4437588,37.76698534,37.767437,-122.444329,4.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
7070,-122.4448989,37.76246732,-122.4437588,37.76156371,37.762016,-122.444329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7074,-122.4448989,37.75885289,-122.4437588,37.75794929,37.758401,-122.444329,1.0,3.0,0.0,4.0,3.0,1.0,0,1,0,0,0
7084,-122.4448989,37.74981684,-122.4437588,37.74891324,37.749365,-122.444329,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0
7087,-122.4448989,37.74710603,-122.4437588,37.74620242,37.746654,-122.444329,3.0,3.0,0.0,2.0,11.0,7.0,0,1,0,0,0
7104,-122.4448989,37.73174474,-122.4437588,37.73084113,37.731293,-122.444329,0.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
7113,-122.4448989,37.72361229,-122.4437588,37.72270868,37.72316,-122.444329,0.0,0.0,0.0,4.0,6.0,3.0,0,1,0,0,0
7121,-122.4448989,37.71638345,-122.4437588,37.71547984,37.715932,-122.444329,2.0,0.0,0.0,0.0,3.0,2.0,0,1,0,0,0
7124,-122.4448989,37.71367263,-122.4437588,37.71276903,37.713221,-122.444329,1.0,0.0,0.0,1.0,3.0,1.0,0,1,0,0,0
7125,-122.4448989,37.71276903,-122.4437588,37.71186542,37.712317,-122.444329,0.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0
7141,-122.4437588,37.80222595,-122.4426187,37.80132234,37.801774,-122.443189,4.0,0.0,3.0,1.0,1.0,0.0,0,1,0,0,0
7144,-122.4437588,37.79951513,-122.4426187,37.79861153,37.799063,-122.443189,0.0,0.0,1.0,1.0,4.0,2.0,0,1,0,0,0
7148,-122.4437588,37.79590071,-122.4426187,37.79499711,37.795449,-122.443189,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7157,-122.4437588,37.78776826,-122.4426187,37.78686466,37.787316,-122.443189,0.0,1.0,0.0,2.0,1.0,0.0,0,1,0,0,0
7162,-122.4437588,37.78325024,-122.4426187,37.78234663,37.782798,-122.443189,0.0,0.0,5.0,1.0,4.0,3.0,0,1,0,0,0
7168,-122.4437588,37.77782861,-122.4426187,37.776925,37.777377,-122.443189,4.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
7170,-122.4437588,37.77602139,-122.4426187,37.77511779,37.77557,-122.443189,4.0,0.0,2.0,0.0,1.0,0.0,0,1,0,0,0
7187,-122.4437588,37.76066011,-122.4426187,37.7597565,37.760208,-122.443189,3.0,0.0,0.0,2.0,2.0,0.0,0,1,0,0,0
7198,-122.4437588,37.75072045,-122.4426187,37.74981684,37.750269,-122.443189,0.0,4.0,0.0,1.0,1.0,1.0,0,1,0,0,0
7202,-122.4437588,37.74710603,-122.4426187,37.74620242,37.746654,-122.443189,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
7211,-122.4437588,37.73897358,-122.4426187,37.73806997,37.738522,-122.443189,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
7213,-122.4437588,37.73716637,-122.4426187,37.73626276,37.736715,-122.443189,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0
7215,-122.4437588,37.73535916,-122.4426187,37.73445555,37.734907,-122.443189,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7226,-122.4437588,37.7254195,-122.4426187,37.72451589,37.724968,-122.443189,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7233,-122.4437588,37.71909426,-122.4426187,37.71819066,37.718642,-122.443189,0.0,0.0,0.0,2.0,2.0,10.0,0,1,0,0,0
7235,-122.4437588,37.71728705,-122.4426187,37.71638345,37.716835,-122.443189,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
7238,-122.4437588,37.71457624,-122.4426187,37.71367263,37.714124,-122.443189,1.0,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0
7240,-122.4437588,37.71276903,-122.4426187,37.71186542,37.712317,-122.443189,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7252,-122.4426187,37.80584037,-122.4414786,37.80493676,37.805389,-122.442049,1.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
7260,-122.4426187,37.79861153,-122.4414786,37.79770792,37.79816,-122.442049,4.0,0.0,4.0,0.0,1.0,1.0,0,1,0,0,0
7265,-122.4426187,37.7940935,-122.4414786,37.79318989,37.793642,-122.442049,4.0,0.0,1.0,0.0,4.0,0.0,0,1,0,0,0
7269,-122.4426187,37.79047908,-122.4414786,37.78957547,37.790027,-122.442049,4.0,3.0,0.0,0.0,2.0,0.0,0,1,0,0,0
7270,-122.4426187,37.78957547,-122.4414786,37.78867187,37.789124,-122.442049,4.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7271,-122.4426187,37.78867187,-122.4414786,37.78776826,37.78822,-122.442049,0.0,3.0,0.0,0.0,1.0,3.0,0,1,0,0,0
7272,-122.4426187,37.78776826,-122.4414786,37.78686466,37.787316,-122.442049,0.0,3.0,0.0,0.0,1.0,1.0,0,1,0,0,0
7283,-122.4426187,37.77782861,-122.4414786,37.776925,37.777377,-122.442049,4.0,0.0,0.0,2.0,1.0,0.0,0,1,0,0,0
7288,-122.4426187,37.77331058,-122.4414786,37.77240697,37.772859,-122.442049,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0
7290,-122.4426187,37.77150337,-122.4414786,37.77059976,37.771052,-122.442049,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7296,-122.4426187,37.76608174,-122.4414786,37.76517813,37.76563,-122.442049,5.0,0.0,6.0,0.0,1.0,1.0,0,1,0,0,0
7304,-122.4426187,37.75885289,-122.4414786,37.75794929,37.758401,-122.442049,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7314,-122.4426187,37.74981684,-122.4414786,37.74891324,37.749365,-122.442049,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
7317,-122.4426187,37.74710603,-122.4414786,37.74620242,37.746654,-122.442049,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7329,-122.4426187,37.73626276,-122.4414786,37.73535916,37.735811,-122.442049,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
7334,-122.4426187,37.73174474,-122.4414786,37.73084113,37.731293,-122.442049,4.0,1.0,0.0,2.0,1.0,0.0,0,1,0,0,0
7336,-122.4426187,37.72993753,-122.4414786,37.72903392,37.729486,-122.442049,5.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7347,-122.4426187,37.71999787,-122.4414786,37.71909426,37.719546,-122.442049,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7349,-122.4426187,37.71819066,-122.4414786,37.71728705,37.717739,-122.442049,0.0,0.0,0.0,0.0,2.0,3.0,0,1,0,0,0
7351,-122.4426187,37.71638345,-122.4414786,37.71547984,37.715932,-122.442049,0.0,0.0,0.0,0.0,4.0,3.0,0,1,0,0,0
7352,-122.4426187,37.71547984,-122.4414786,37.71457624,37.715028,-122.442049,0.0,0.0,0.0,0.0,3.0,5.0,0,1,0,0,0
7357,-122.4426187,37.71096182,-122.4414786,37.71005821,37.71051,-122.442049,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7373,-122.4414786,37.80041874,-122.4403385,37.79951513,37.799967,-122.440909,4.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7374,-122.4414786,37.79951513,-122.4403385,37.79861153,37.799063,-122.440909,0.0,0.0,0.0,0.0,7.0,2.0,0,1,0,0,0
7376,-122.4414786,37.79770792,-122.4403385,37.79680432,37.797256,-122.440909,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7381,-122.4414786,37.79318989,-122.4403385,37.79228629,37.792738,-122.440909,4.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
7382,-122.4414786,37.79228629,-122.4403385,37.79138268,37.791834,-122.440909,4.0,0.0,0.0,2.0,1.0,1.0,1,0,0,0,0
7384,-122.4414786,37.79047908,-122.4403385,37.78957547,37.790027,-122.440909,4.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0
7386,-122.4414786,37.78867187,-122.4403385,37.78776826,37.78822,-122.440909,0.0,0.0,0.0,4.0,2.0,1.0,0,1,0,0,0
7391,-122.4414786,37.78415384,-122.4403385,37.78325024,37.783702,-122.440909,4.0,6.0,1.0,0.0,1.0,0.0,1,0,0,0,0
7392,-122.4414786,37.78325024,-122.4403385,37.78234663,37.782798,-122.440909,1.0,0.0,3.0,0.0,1.0,1.0,1,0,0,0,0
7396,-122.4414786,37.77963582,-122.4403385,37.77873221,37.779184,-122.440909,1.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0
7401,-122.4414786,37.77511779,-122.4403385,37.77421418,37.774666,-122.440909,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0
7402,-122.4414786,37.77421418,-122.4403385,37.77331058,37.773762,-122.440909,0.0,0.0,0.0,0.0,2.0,4.0,0,1,0,0,0
7403,-122.4414786,37.77331058,-122.4403385,37.77240697,37.772859,-122.440909,0.0,0.0,0.0,0.0,2.0,4.0,1,0,0,0,0
7404,-122.4414786,37.77240697,-122.4403385,37.77150337,37.771955,-122.440909,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7405,-122.4414786,37.77150337,-122.4403385,37.77059976,37.771052,-122.440909,0.0,0.0,0.0,2.0,2.0,0.0,1,0,0,0,0
7409,-122.4414786,37.76788895,-122.4403385,37.76698534,37.767437,-122.440909,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7416,-122.4414786,37.76156371,-122.4403385,37.76066011,37.761112,-122.440909,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0
7421,-122.4414786,37.75704568,-122.4403385,37.75614208,37.756594,-122.440909,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7427,-122.4414786,37.75162405,-122.4403385,37.75072045,37.751172,-122.440909,4.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0
7452,-122.4414786,37.72903392,-122.4403385,37.72813032,37.728582,-122.440909,2.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0
7453,-122.4414786,37.72813032,-122.4403385,37.72722671,37.727679,-122.440909,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7454,-122.4414786,37.72722671,-122.4403385,37.72632311,37.726775,-122.440909,5.0,0.0,0.0,0.0,4.0,2.0,0,1,0,0,0
7459,-122.4414786,37.72270868,-122.4403385,37.72180508,37.722257,-122.440909,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7460,-122.4414786,37.72180508,-122.4403385,37.72090147,37.721353,-122.440909,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
7463,-122.4414786,37.71909426,-122.4403385,37.71819066,37.718642,-122.440909,1.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
7465,-122.4414786,37.71728705,-122.4403385,37.71638345,37.716835,-122.440909,1.0,0.0,0.0,4.0,16.0,13.0,0,1,0,0,0
