Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long,Stop_Signs,Paving_historical,Paving_future,Bus_stop,Collisions_Future,Collisions_Historical,bin,RTTYP_I,RTTYP_M,RTTYP_O,RTTYP_S,RTTYP_U,Collisions_Future_binary,Collisions_Historical_binary,bins_numeric,zip_code
8712,-122.4289373,37.73355195,-122.4277972,37.73264834,37.7331,-122.428367,2.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8713,-122.4289373,37.73264834,-122.4277972,37.73174474,37.732197,-122.428367,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8714,-122.4289373,37.73174474,-122.4277972,37.73084113,37.731293,-122.428367,0.0,2.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8715,-122.4289373,37.73084113,-122.4277972,37.72993753,37.730389,-122.428367,4.0,0.0,2.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94131
8716,-122.4289373,37.72993753,-122.4277972,37.72903392,37.729486,-122.428367,3.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94112
8717,-122.4289373,37.72903392,-122.4277972,37.72813032,37.728582,-122.428367,4.0,0.0,4.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8718,-122.4289373,37.72813032,-122.4277972,37.72722671,37.727679,-122.428367,4.0,0.0,2.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8719,-122.4289373,37.72722671,-122.4277972,37.72632311,37.726775,-122.428367,0.0,0.0,1.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8720,-122.4289373,37.72632311,-122.4277972,37.7254195,37.725871,-122.428367,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8721,-122.4289373,37.7254195,-122.4277972,37.72451589,37.724968,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8722,-122.4289373,37.72451589,-122.4277972,37.72361229,37.724064,-122.428367,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8723,-122.4289373,37.72361229,-122.4277972,37.72270868,37.72316,-122.428367,2.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8724,-122.4289373,37.72270868,-122.4277972,37.72180508,37.722257,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8725,-122.4289373,37.72180508,-122.4277972,37.72090147,37.721353,-122.428367,4.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8726,-122.4289373,37.72090147,-122.4277972,37.71999787,37.72045,-122.428367,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8727,-122.4289373,37.71999787,-122.4277972,37.71909426,37.719546,-122.428367,6.0,0.0,0.0,2.0,3.0,3.0,C,0,1,0,0,0,1,1,3,94112
8728,-122.4289373,37.71909426,-122.4277972,37.71819066,37.718642,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8729,-122.4289373,37.71819066,-122.4277972,37.71728705,37.717739,-122.428367,4.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8730,-122.4289373,37.71728705,-122.4277972,37.71638345,37.716835,-122.428367,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8731,-122.4289373,37.71638345,-122.4277972,37.71547984,37.715932,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8735,-122.4289373,37.71276903,-122.4277972,37.71186542,37.712317,-122.428367,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8736,-122.4289373,37.71186542,-122.4277972,37.71096182,37.711414,-122.428367,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8737,-122.4289373,37.71096182,-122.4277972,37.71005821,37.71051,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8738,-122.4289373,37.71005821,-122.4277972,37.70915461,37.709606,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8739,-122.4289373,37.70915461,-122.4277972,37.708251,37.708703,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8744,-122.4277972,37.80855118,-122.4266571,37.80764758,37.808099,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8745,-122.4277972,37.80764758,-122.4266571,37.80674397,37.807196,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8746,-122.4277972,37.80674397,-122.4266571,37.80584037,37.806292,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8747,-122.4277972,37.80584037,-122.4266571,37.80493676,37.805389,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8748,-122.4277972,37.80493676,-122.4266571,37.80403316,37.804485,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8749,-122.4277972,37.80403316,-122.4266571,37.80312955,37.803581,-122.427227,0.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94123
8750,-122.4277972,37.80312955,-122.4266571,37.80222595,37.802678,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8751,-122.4277972,37.80222595,-122.4266571,37.80132234,37.801774,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8752,-122.4277972,37.80132234,-122.4266571,37.80041874,37.800871,-122.427227,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8753,-122.4277972,37.80041874,-122.4266571,37.79951513,37.799967,-122.427227,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8754,-122.4277972,37.79951513,-122.4266571,37.79861153,37.799063,-122.427227,4.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94123
8755,-122.4277972,37.79861153,-122.4266571,37.79770792,37.79816,-122.427227,0.0,0.0,0.0,2.0,0.0,3.0,A,0,1,0,0,0,0,1,0,94123
8756,-122.4277972,37.79770792,-122.4266571,37.79680432,37.797256,-122.427227,4.0,0.0,0.0,0.0,2.0,3.0,B,0,1,0,0,0,1,1,2,94123
8757,-122.4277972,37.79680432,-122.4266571,37.79590071,37.796353,-122.427227,4.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94123
8758,-122.4277972,37.79590071,-122.4266571,37.79499711,37.795449,-122.427227,0.0,0.0,1.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94123
8759,-122.4277972,37.79499711,-122.4266571,37.7940935,37.794545,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8760,-122.4277972,37.7940935,-122.4266571,37.79318989,37.793642,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8761,-122.4277972,37.79318989,-122.4266571,37.79228629,37.792738,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8763,-122.4277972,37.79138268,-122.4266571,37.79047908,37.790931,-122.427227,3.0,2.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8764,-122.4277972,37.79047908,-122.4266571,37.78957547,37.790027,-122.427227,0.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94109
8765,-122.4277972,37.78957547,-122.4266571,37.78867187,37.789124,-122.427227,0.0,2.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8766,-122.4277972,37.78867187,-122.4266571,37.78776826,37.78822,-122.427227,1.0,0.0,0.0,0.0,2.0,2.0,B,0,1,0,0,0,1,1,2,94109
8767,-122.4277972,37.78776826,-122.4266571,37.78686466,37.787316,-122.427227,3.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94109
8768,-122.4277972,37.78686466,-122.4266571,37.78596105,37.786413,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8769,-122.4277972,37.78596105,-122.4266571,37.78505745,37.785509,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8770,-122.4277972,37.78505745,-122.4266571,37.78415384,37.784606,-122.427227,0.0,0.0,1.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8771,-122.4277972,37.78415384,-122.4266571,37.78325024,37.783702,-122.427227,3.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94115
8772,-122.4277972,37.78325024,-122.4266571,37.78234663,37.782798,-122.427227,4.0,0.0,0.0,0.0,1.0,4.0,B,0,1,0,0,0,1,1,2,94115
8773,-122.4277972,37.78234663,-122.4266571,37.78144303,37.781895,-122.427227,0.0,0.0,0.0,2.0,1.0,2.0,B,0,1,0,0,0,1,1,2,94115
8774,-122.4277972,37.78144303,-122.4266571,37.78053942,37.780991,-122.427227,0.0,1.0,0.0,0.0,2.0,3.0,B,0,1,0,0,0,1,1,2,94115
8775,-122.4277972,37.78053942,-122.4266571,37.77963582,37.780088,-122.427227,0.0,0.0,0.0,0.0,4.0,3.0,C,0,1,0,0,0,1,1,3,94115
8776,-122.4277972,37.77963582,-122.4266571,37.77873221,37.779184,-122.427227,0.0,0.0,0.0,2.0,3.0,6.0,C,0,1,0,0,0,1,1,3,94115
8777,-122.4277972,37.77873221,-122.4266571,37.77782861,37.77828,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8778,-122.4277972,37.77782861,-122.4266571,37.776925,37.777377,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8779,-122.4277972,37.776925,-122.4266571,37.77602139,37.776473,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8780,-122.4277972,37.77602139,-122.4266571,37.77511779,37.77557,-122.427227,0.0,0.0,0.0,0.0,4.0,9.0,C,0,1,0,0,0,1,1,3,94115
8781,-122.4277972,37.77511779,-122.4266571,37.77421418,37.774666,-122.427227,0.0,0.0,1.0,0.0,3.0,4.0,C,0,1,0,0,0,1,1,3,94115
8782,-122.4277972,37.77421418,-122.4266571,37.77331058,37.773762,-122.427227,4.0,0.0,0.0,0.0,0.0,4.0,A,0,1,0,0,0,0,1,0,94115
8783,-122.4277972,37.77331058,-122.4266571,37.77240697,37.772859,-122.427227,0.0,0.0,0.0,2.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94115
8784,-122.4277972,37.77240697,-122.4266571,37.77150337,37.771955,-122.427227,3.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94115
8785,-122.4277972,37.77150337,-122.4266571,37.77059976,37.771052,-122.427227,4.0,0.0,0.0,0.0,2.0,1.0,B,0,1,0,0,0,1,1,2,94115
8786,-122.4277972,37.77059976,-122.4266571,37.76969616,37.770148,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8787,-122.4277972,37.76969616,-122.4266571,37.76879255,37.769244,-122.427227,0.0,0.0,0.0,2.0,2.0,2.0,B,0,1,0,0,0,1,1,2,94115
8788,-122.4277972,37.76879255,-122.4266571,37.76788895,37.768341,-122.427227,1.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94115
8789,-122.4277972,37.76788895,-122.4266571,37.76698534,37.767437,-122.427227,0.0,0.0,0.0,0.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94115
8790,-122.4277972,37.76698534,-122.4266571,37.76608174,37.766534,-122.427227,0.0,0.0,0.0,0.0,2.0,1.0,B,0,1,0,0,0,1,1,2,94115
8791,-122.4277972,37.76608174,-122.4266571,37.76517813,37.76563,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94101
8792,-122.4277972,37.76517813,-122.4266571,37.76427453,37.764726,-122.427227,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94141
8793,-122.4277972,37.76427453,-122.4266571,37.76337092,37.763823,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8794,-122.4277972,37.76337092,-122.4266571,37.76246732,37.762919,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8796,-122.4277972,37.76156371,-122.4266571,37.76066011,37.761112,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8797,-122.4277972,37.76066011,-122.4266571,37.7597565,37.760208,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8798,-122.4277972,37.7597565,-122.4266571,37.75885289,37.759305,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8799,-122.4277972,37.75885289,-122.4266571,37.75794929,37.758401,-122.427227,0.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8800,-122.4277972,37.75794929,-122.4266571,37.75704568,37.757497,-122.427227,2.0,0.0,0.0,2.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8801,-122.4277972,37.75704568,-122.4266571,37.75614208,37.756594,-122.427227,2.0,0.0,0.0,3.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8802,-122.4277972,37.75614208,-122.4266571,37.75523847,37.75569,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8803,-122.4277972,37.75523847,-122.4266571,37.75433487,37.754787,-122.427227,4.0,0.0,0.0,2.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94114
8804,-122.4277972,37.75433487,-122.4266571,37.75343126,37.753883,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8805,-122.4277972,37.75343126,-122.4266571,37.75252766,37.752979,-122.427227,0.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94114
8806,-122.4277972,37.75252766,-122.4266571,37.75162405,37.752076,-122.427227,5.0,0.0,1.0,3.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94114
8807,-122.4277972,37.75162405,-122.4266571,37.75072045,37.751172,-122.427227,2.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8808,-122.4277972,37.75072045,-122.4266571,37.74981684,37.750269,-122.427227,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8809,-122.4277972,37.74981684,-122.4266571,37.74891324,37.749365,-122.427227,4.0,0.0,0.0,2.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94114
8810,-122.4277972,37.74891324,-122.4266571,37.74800963,37.748461,-122.427227,4.0,0.0,0.0,0.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94114
8811,-122.4277972,37.74800963,-122.4266571,37.74710603,37.747558,-122.427227,4.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94114
8812,-122.4277972,37.74710603,-122.4266571,37.74620242,37.746654,-122.427227,4.0,0.0,0.0,2.0,2.0,0.0,B,0,1,0,0,0,1,0,2,94114
8813,-122.4277972,37.74620242,-122.4266571,37.74529882,37.745751,-122.427227,4.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94114
8814,-122.4277972,37.74529882,-122.4266571,37.74439521,37.744847,-122.427227,2.0,0.0,0.0,0.0,5.0,3.0,D,0,1,0,0,0,1,1,1,94114
8815,-122.4277972,37.74439521,-122.4266571,37.74349161,37.743943,-122.427227,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8816,-122.4277972,37.74349161,-122.4266571,37.742588,37.74304,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8817,-122.4277972,37.742588,-122.4266571,37.74168439,37.742136,-122.427227,1.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8818,-122.4277972,37.74168439,-122.4266571,37.74078079,37.741233,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8819,-122.4277972,37.74078079,-122.4266571,37.73987718,37.740329,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94114
8820,-122.4277972,37.73987718,-122.4266571,37.73897358,37.739425,-122.427227,0.0,0.0,0.0,1.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94131
8821,-122.4277972,37.73897358,-122.4266571,37.73806997,37.738522,-122.427227,4.0,0.0,1.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8822,-122.4277972,37.73806997,-122.4266571,37.73716637,37.737618,-122.427227,5.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94131
8823,-122.4277972,37.73716637,-122.4266571,37.73626276,37.736715,-122.427227,4.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94131
8824,-122.4277972,37.73626276,-122.4266571,37.73535916,37.735811,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8825,-122.4277972,37.73535916,-122.4266571,37.73445555,37.734907,-122.427227,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8826,-122.4277972,37.73445555,-122.4266571,37.73355195,37.734004,-122.427227,2.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8827,-122.4277972,37.73355195,-122.4266571,37.73264834,37.7331,-122.427227,0.0,0.0,0.0,1.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94131
8828,-122.4277972,37.73264834,-122.4266571,37.73174474,37.732197,-122.427227,0.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94131
8829,-122.4277972,37.73174474,-122.4266571,37.73084113,37.731293,-122.427227,0.0,0.0,1.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8830,-122.4277972,37.73084113,-122.4266571,37.72993753,37.730389,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94131
8831,-122.4277972,37.72993753,-122.4266571,37.72903392,37.729486,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8832,-122.4277972,37.72903392,-122.4266571,37.72813032,37.728582,-122.427227,1.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8833,-122.4277972,37.72813032,-122.4266571,37.72722671,37.727679,-122.427227,2.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8834,-122.4277972,37.72722671,-122.4266571,37.72632311,37.726775,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8835,-122.4277972,37.72632311,-122.4266571,37.7254195,37.725871,-122.427227,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8836,-122.4277972,37.7254195,-122.4266571,37.72451589,37.724968,-122.427227,4.0,0.0,0.0,0.0,0.0,2.0,A,0,1,0,0,0,0,1,0,94112
8837,-122.4277972,37.72451589,-122.4266571,37.72361229,37.724064,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8838,-122.4277972,37.72361229,-122.4266571,37.72270868,37.72316,-122.427227,4.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8839,-122.4277972,37.72270868,-122.4266571,37.72180508,37.722257,-122.427227,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8840,-122.4277972,37.72180508,-122.4266571,37.72090147,37.721353,-122.427227,4.0,2.0,0.0,4.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94112
8841,-122.4277972,37.72090147,-122.4266571,37.71999787,37.72045,-122.427227,4.0,0.0,0.0,1.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8842,-122.4277972,37.71999787,-122.4266571,37.71909426,37.719546,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8843,-122.4277972,37.71909426,-122.4266571,37.71819066,37.718642,-122.427227,4.0,0.0,0.0,4.0,1.0,0.0,B,0,1,0,0,0,1,0,2,94112
8844,-122.4277972,37.71819066,-122.4266571,37.71728705,37.717739,-122.427227,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8845,-122.4277972,37.71728705,-122.4266571,37.71638345,37.716835,-122.427227,2.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8846,-122.4277972,37.71638345,-122.4266571,37.71547984,37.715932,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8851,-122.4277972,37.71186542,-122.4266571,37.71096182,37.711414,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8852,-122.4277972,37.71096182,-122.4266571,37.71005821,37.71051,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8853,-122.4277972,37.71005821,-122.4266571,37.70915461,37.709606,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8854,-122.4277972,37.70915461,-122.4266571,37.708251,37.708703,-122.427227,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94112
8859,-122.4266571,37.80855118,-122.425517,37.80764758,37.808099,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8860,-122.4266571,37.80764758,-122.425517,37.80674397,37.807196,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8861,-122.4266571,37.80674397,-122.425517,37.80584037,37.806292,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8862,-122.4266571,37.80584037,-122.425517,37.80493676,37.805389,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8863,-122.4266571,37.80493676,-122.425517,37.80403316,37.804485,-122.426087,0.0,0.0,0.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94123
8864,-122.4266571,37.80403316,-122.425517,37.80312955,37.803581,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8865,-122.4266571,37.80312955,-122.425517,37.80222595,37.802678,-122.426087,4.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94123
8866,-122.4266571,37.80222595,-122.425517,37.80132234,37.801774,-122.426087,0.0,1.0,0.0,0.0,4.0,4.0,C,0,1,0,0,0,1,1,3,94123
8867,-122.4266571,37.80132234,-122.425517,37.80041874,37.800871,-122.426087,0.0,0.0,0.0,0.0,4.0,8.0,C,0,1,0,0,0,1,1,3,94123
8868,-122.4266571,37.80041874,-122.425517,37.79951513,37.799967,-122.426087,0.0,0.0,0.0,0.0,3.0,1.0,C,0,1,0,0,0,1,1,3,94123
8869,-122.4266571,37.79951513,-122.425517,37.79861153,37.799063,-122.426087,0.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94123
8870,-122.4266571,37.79861153,-122.425517,37.79770792,37.79816,-122.426087,0.0,0.0,0.0,0.0,1.0,3.0,B,0,1,0,0,0,1,1,2,94123
8871,-122.4266571,37.79770792,-122.425517,37.79680432,37.797256,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8872,-122.4266571,37.79680432,-122.425517,37.79590071,37.796353,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8873,-122.4266571,37.79590071,-122.425517,37.79499711,37.795449,-122.426087,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94123
8874,-122.4266571,37.79499711,-122.425517,37.7940935,37.794545,-122.426087,0.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94123
8875,-122.4266571,37.7940935,-122.425517,37.79318989,37.793642,-122.426087,0.0,0.0,0.0,0.0,1.0,1.0,B,0,1,0,0,0,1,1,2,94109
8876,-122.4266571,37.79318989,-122.425517,37.79228629,37.792738,-122.426087,0.0,0.0,0.0,0.0,1.0,2.0,B,0,1,0,0,0,1,1,2,94109
8877,-122.4266571,37.79228629,-122.425517,37.79138268,37.791834,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8878,-122.4266571,37.79138268,-122.425517,37.79047908,37.790931,-122.426087,0.0,1.0,0.0,2.0,0.0,4.0,A,0,1,0,0,0,0,1,0,94109
8879,-122.4266571,37.79047908,-122.425517,37.78957547,37.790027,-122.426087,0.0,0.0,0.0,0.0,2.0,3.0,B,0,1,0,0,0,1,1,2,94109
8880,-122.4266571,37.78957547,-122.425517,37.78867187,37.789124,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8881,-122.4266571,37.78867187,-122.425517,37.78776826,37.78822,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8882,-122.4266571,37.78776826,-122.425517,37.78686466,37.787316,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8883,-122.4266571,37.78686466,-122.425517,37.78596105,37.786413,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94109
8884,-122.4266571,37.78596105,-122.425517,37.78505745,37.785509,-122.426087,0.0,0.0,4.0,0.0,0.0,1.0,A,0,1,0,0,0,0,1,0,94115
8885,-122.4266571,37.78505745,-122.425517,37.78415384,37.784606,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8886,-122.4266571,37.78415384,-122.425517,37.78325024,37.783702,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8887,-122.4266571,37.78325024,-122.425517,37.78234663,37.782798,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8888,-122.4266571,37.78234663,-122.425517,37.78144303,37.781895,-122.426087,0.0,1.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8889,-122.4266571,37.78144303,-122.425517,37.78053942,37.780991,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8890,-122.4266571,37.78053942,-122.425517,37.77963582,37.780088,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
8891,-122.4266571,37.77963582,-122.425517,37.77873221,37.779184,-122.426087,0.0,0.0,0.0,0.0,0.0,0.0,A,0,1,0,0,0,0,0,0,94115
